1
100 5050
23 85 12597
23 86 5865
23 87 11781
23 88 1836
23 89 9384
23 90 6885
23 91 10353
23 92 2244
23 93 11628
23 94 9741
23 95 5712
23 96 3264
23 97 204
23 98 10863
23 99 4080
23 100 714
24 24 -2073764
24 25 29260
24 26 9240
24 27 15400
24 28 21098
24 29 22946
24 30 37730
24 31 11704
24 32 4004
24 33 8470
24 34 17556
24 35 19096
24 36 16016
24 37 37576
24 38 37884
24 39 24640
24 40 22176
24 41 28644
24 42 24794
24 43 34804
24 44 27258
24 45 27258
24 46 7700
24 47 30030
24 48 17248
24 49 36652
24 50 36498
24 51 25102
24 52 36036
24 53 15554
24 54 5544
24 55 37576
24 56 7546
24 57 16324
24 58 27720
24 59 10472
24 60 26950
24 61 27412
24 62 20328
24 63 30184
24 64 38500
24 65 19712
24 66 24948
24 67 16478
24 68 22946
24 69 10934
24 70 28336
24 71 35882
24 72 18480
24 73 29414
24 74 34188
24 75 34958
24 76 18172
24 77 2464
24 78 26488
24 79 38808
24 80 6776
24 81 6314
24 82 28798
24 83 12936
24 84 1540
24 85 38038
24 86 17710
24 87 35574
24 88 5544
24 89 28336
24 90 20790
24 91 31262
24 92 6776
24 93 35112
24 94 29414
24 95 17248
24 96 9856
24 97 616
24 98 32802
24 99 12320
24 100 2156
25 25 -2551700
25 26 11400
25 27 19000
25 28 26030
25 29 28310
25 30 46550
25 31 14440
25 32 4940
25 33 10450
25 34 21660
25 35 23560
25 36 19760
25 37 46360
25 38 46740
25 39 30400
25 40 27360
25 41 35340
25 42 30590
25 43 42940
25 44 33630
25 45 33630
25 46 9500
25 47 37050
25 48 21280
25 49 45220
25 50 45030
25 51 30970
25 52 44460
25 53 19190
25 54 6840
25 55 46360
25 56 9310
25 57 20140
25 58 34200
25 59 12920
25 60 33250
25 61 33820
25 62 25080
25 63 37240
25 64 47500
25 65 24320
25 66 30780
25 67 20330
25 68 28310
25 69 13490
25 70 34960
25 71 44270
25 72 22800
25 73 36290
25 74 42180
25 75 43130
25 76 22420
25 77 3040
25 78 32680
25 79 47880
25 80 8360
25 81 7790
25 82 35530
25 83 15960
25 84 1900
25 85 46930
25 86 21850
25 87 43890
25 88 6840
25 89 34960
25 90 25650
25 91 38570
25 92 8360
25 93 43320
25 94 36290
25 95 21280
25 96 12160
25 97 760
25 98 40470
25 99 15200
25 100 2660
26 26 -813600
26 27 6000
26 28 8220
26 29 8940
26 30 14700
26 31 4560
26 32 1560
26 33 3300
26 34 6840
26 35 7440
26 36 6240
26 37 14640
26 38 14760
26 39 9600
26 40 8640
26 41 11160
26 42 9660
26 43 13560
26 44 10620
26 45 10620
26 46 3000
26 47 11700
26 48 6720
26 49 14280
26 50 14220
26 51 9780
26 52 14040
26 53 6060
26 54 2160
26 55 14640
26 56 2940
26 57 6360
26 58 10800
26 59 4080
26 60 10500
26 61 10680
26 62 7920
26 63 11760
26 64 15000
26 65 7680
26 66 9720
26 67 6420
26 68 8940
26 69 4260
26 70 11040
26 71 13980
26 72 7200
26 73 11460
26 74 13320
26 75 13620
26 76 7080
26 77 960
26 78 10320
26 79 15120
26 80 2640
26 81 2460
26 82 11220
26 83 5040
26 84 600
26 85 14820
26 86 6900
26 87 13860
26 88 2160
26 89 11040
26 90 8100
26 91 12180
26 92 2640
26 93 13680
26 94 11460
26 95 6720
26 96 3840
26 97 240
26 98 12780
26 99 4800
26 100 840
27 27 -1352000
27 28 13700
27 29 14900
27 30 24500
27 31 7600
27 32 2600
27 33 5500
27 34 11400
27 35 12400
27 36 10400
27 37 24400
27 38 24600
27 39 16000
27 40 14400
27 41 18600
27 42 16100
27 43 22600
27 44 17700
27 45 17700
27 46 5000
27 47 19500
27 48 11200
27 49 23800
27 50 23700
27 51 16300
27 52 23400
27 53 10100
27 54 3600
27 55 24400
27 56 4900
27 57 10600
27 58 18000
27 59 6800
27 60 17500
27 61 17800
27 62 13200
27 63 19600
27 64 25000
27 65 12800
27 66 16200
27 67 10700
27 68 14900
27 69 7100
27 70 18400
27 71 23300
27 72 12000
27 73 19100
27 74 22200
27 75 22700
27 76 11800
27 77 1600
27 78 17200
27 79 25200
27 80 4400
27 81 4100
27 82 18700
27 83 8400
27 84 1000
27 85 24700
27 86 11500
27 87 23100
27 88 3600
27 89 18400
27 90 13500
27 91 20300
27 92 4400
27 93 22800
27 94 19100
27 95 11200
27 96 6400
27 97 400
27 98 21300
27 99 8000
27 100 1400
28 28 -1847171
28 29 20413
28 30 33565
28 31 10412
28 32 3562
28 33 7535
28 34 15618
28 35 16988
28 36 14248
28 37 33428
28 38 33702
28 39 21920
28 40 19728
28 41 25482
28 42 22057
28 43 30962
28 44 24249
28 45 24249
28 46 6850
28 47 26715
28 48 15344
28 49 32606
28 50 32469
28 51 22331
28 52 32058
28 53 13837
28 54 4932
28 55 33428
28 56 6713
28 57 14522
28 58 24660
28 59 9316
28 60 23975
28 61 24386
28 62 18084
28 63 26852
28 64 34250
28 65 17536
28 66 22194
28 67 14659
28 68 20413
28 69 9727
28 70 25208
28 71 31921
28 72 16440
28 73 26167
28 74 30414
28 75 31099
28 76 16166
28 77 2192
28 78 23564
28 79 34524
28 80 6028
28 81 5617
28 82 25619
28 83 11508
28 84 1370
28 85 33839
28 86 15755
28 87 31647
28 88 4932
28 89 25208
28 90 18495
28 91 27811
28 92 6028
28 93 31236
28 94 26167
28 95 15344
28 96 8768
28 97 548
28 98 29181
28 99 10960
28 100 1918
29 29 -2007179
29 30 36505
29 31 11324
29 32 3874
29 33 8195
29 34 16986
29 35 18476
29 36 15496
29 37 36356
29 38 36654
29 39 23840
29 40 21456
29 41 27714
29 42 23989
29 43 33674
29 44 26373
29 45 26373
29 46 7450
29 47 29055
29 48 16688
29 49 35462
29 50 35313
29 51 24287
29 52 34866
29 53 15049
29 54 5364
29 55 36356
29 56 7301
29 57 15794
29 58 26820
29 59 10132
29 60 26075
29 61 26522
29 62 19668
29 63 29204
29 64 37250
29 65 19072
29 66 24138
29 67 15943
29 68 22201
29 69 10579
29 70 27416
29 71 34717
29 72 17880
29 73 28459
29 74 33078
29 75 33823
29 76 17582
29 77 2384
29 78 25628
29 79 37548
29 80 6556
29 81 6109
29 82 27863
29 83 12516
29 84 1490
29 85 36803
29 86 17135
29 87 34419
29 88 5364
29 89 27416
29 90 20115
29 91 30247
29 92 6556
29 93 33972
29 94 28459
29 95 16688
29 96 9536
29 97 596
29 98 31737
29 99 11920
29 100 2086
30 30 -3276875
30 31 18620
30 32 6370
30 33 13475
30 34 27930
30 35 30380
30 36 25480
30 37 59780
30 38 60270
30 39 39200
30 40 35280
30 41 45570
30 42 39445
30 43 55370
30 44 43365
30 45 43365
30 46 12250
30 47 47775
30 48 27440
30 49 58310
30 50 58065
30 51 39935
30 52 57330
30 53 24745
30 54 8820
30 55 59780
30 56 12005
30 57 25970
30 58 44100
30 59 16660
30 60 42875
30 61 43610
30 62 32340
30 63 48020
30 64 61250
30 65 31360
30 66 39690
30 67 26215
30 68 36505
30 69 17395
30 70 45080
30 71 57085
30 72 29400
30 73 46795
30 74 54390
30 75 55615
30 76 28910
30 77 3920
30 78 42140
30 79 61740
30 80 10780
30 81 10045
30 82 45815
30 83 20580
30 84 2450
30 85 60515
30 86 28175
30 87 56595
30 88 8820
30 89 45080
30 90 33075
30 91 49735
30 92 10780
30 93 55860
30 94 46795
30 95 27440
30 96 15680
30 97 980
30 98 52185
30 99 19600
30 100 3430
31 31 -1029344
31 32 1976
31 33 4180
31 34 8664
31 35 9424
31 36 7904
31 37 18544
31 38 18696
31 39 12160
31 40 10944
31 41 14136
31 42 12236
31 43 17176
31 44 13452
31 45 13452
31 46 3800
31 47 14820
31 48 8512
31 49 18088
31 50 18012
31 51 12388
31 52 17784
31 53 7676
31 54 2736
31 55 18544
31 56 3724
31 57 8056
31 58 13680
31 59 5168
31 60 13300
31 61 13528
31 62 10032
31 63 14896
31 64 19000
31 65 9728
31 66 12312
31 67 8132
31 68 11324
31 69 5396
31 70 13984
31 71 17708
31 72 9120
31 73 14516
31 74 16872
31 75 17252
31 76 8968
31 77 1216
31 78 13072
31 79 19152
31 80 3344
31 81 3116
31 82 14212
31 83 6384
31 84 760
31 85 18772
31 86 8740
31 87 17556
31 88 2736
31 89 13984
31 90 10260
31 91 15428
31 92 3344
31 93 17328
31 94 14516
31 95 8512
31 96 4864
31 97 304
31 98 16188
31 99 6080
31 100 1064
32 32 -353444
32 33 1430
32 34 2964
32 35 3224
32 36 2704
32 37 6344
32 38 6396
32 39 4160
32 40 3744
32 41 4836
32 42 4186
32 43 5876
32 44 4602
32 45 4602
32 46 1300
32 47 5070
32 48 2912
32 49 6188
32 50 6162
32 51 4238
32 52 6084
32 53 2626
32 54 936
32 55 6344
32 56 1274
32 57 2756
32 58 4680
32 59 1768
32 60 4550
32 61 4628
32 62 3432
32 63 5096
32 64 6500
32 65 3328
32 66 4212
32 67 2782
32 68 3874
32 69 1846
32 70 4784
32 71 6058
32 72 3120
32 73 4966
32 74 5772
32 75 5902
32 76 3068
32 77 416
32 78 4472
32 79 6552
32 80 1144
32 81 1066
32 82 4862
32 83 2184
32 84 260
32 85 6422
32 86 2990
32 87 6006
32 88 936
32 89 4784
32 90 3510
32 91 5278
32 92 1144
32 93 5928
32 94 4966
32 95 2912
32 96 1664
32 97 104
32 98 5538
32 99 2080
32 100 364
33 33 -746075
33 34 6270
33 35 6820
33 36 5720
33 37 13420
33 38 13530
33 39 8800
33 40 7920
33 41 10230
33 42 8855
33 43 12430
33 44 9735
33 45 9735
33 46 2750
33 47 10725
33 48 6160
33 49 13090
33 50 13035
33 51 8965
33 52 12870
33 53 5555
33 54 1980
33 55 13420
33 56 2695
33 57 5830
33 58 9900
33 59 3740
33 60 9625
33 61 9790
33 62 7260
33 63 10780
33 64 13750
33 65 7040
33 66 8910
33 67 5885
33 68 8195
33 69 3905
33 70 10120
33 71 12815
33 72 6600
33 73 10505
33 74 12210
33 75 12485
33 76 6490
33 77 880
33 78 9460
33 79 13860
33 80 2420
33 81 2255
33 82 10285
33 83 4620
33 84 550
33 85 13585
33 86 6325
33 87 12705
33 88 1980
33 89 10120
33 90 7425
33 91 11165
33 92 2420
33 93 12540
33 94 10505
33 95 6160
33 96 3520
33 97 220
33 98 11715
33 99 4400
33 100 770
34 34 -1539684
34 35 14136
34 36 11856
34 37 27816
34 38 28044
34 39 18240
34 40 16416
34 41 21204
34 42 18354
34 43 25764
34 44 20178
34 45 20178
34 46 5700
34 47 22230
34 48 12768
34 49 27132
34 50 27018
34 51 18582
34 52 26676
34 53 11514
34 54 4104
34 55 27816
34 56 5586
34 57 12084
34 58 20520
34 59 7752
34 60 19950
34 61 20292
34 62 15048
34 63 22344
34 64 28500
34 65 14592
34 66 18468
34 67 12198
34 68 16986
34 69 8094
34 70 20976
34 71 26562
34 72 13680
34 73 21774
34 74 25308
34 75 25878
34 76 13452
34 77 1824
34 78 19608
34 79 28728
34 80 5016
34 81 4674
34 82 21318
34 83 9576
34 84 1140
34 85 28158
34 86 13110
34 87 26334
34 88 4104
34 89 20976
34 90 15390
34 91 23142
34 92 5016
34 93 25992
34 94 21774
34 95 12768
34 96 7296
34 97 456
34 98 24282
34 99 9120
34 100 1596
35 35 -1673504
35 36 12896
35 37 30256
35 38 30504
35 39 19840
35 40 17856
35 41 23064
35 42 19964
35 43 28024
35 44 21948
35 45 21948
35 46 6200
35 47 24180
35 48 13888
35 49 29512
35 50 29388
35 51 20212
35 52 29016
35 53 12524
35 54 4464
35 55 30256
35 56 6076
35 57 13144
35 58 22320
35 59 8432
35 60 21700
35 61 22072
35 62 16368
35 63 24304
35 64 31000
35 65 15872
35 66 20088
35 67 13268
35 68 18476
35 69 8804
35 70 22816
35 71 28892
35 72 14880
35 73 23684
35 74 27528
35 75 28148
35 76 14632
35 77 1984
35 78 21328
35 79 31248
35 80 5456
35 81 5084
35 82 23188
35 83 10416
35 84 1240
35 85 30628
35 86 14260
35 87 28644
35 88 4464
35 89 22816
35 90 16740
35 91 25172
35 92 5456
35 93 28272
35 94 23684
35 95 13888
35 96 7936
35 97 496
35 98 26412
35 99 9920
35 100 1736
36 36 -1405664
36 37 25376
36 38 25584
36 39 16640
36 40 14976
36 41 19344
36 42 16744
36 43 23504
36 44 18408
36 45 18408
36 46 5200
36 47 20280
36 48 11648
36 49 24752
36 50 24648
36 51 16952
36 52 24336
36 53 10504
36 54 3744
36 55 25376
36 56 5096
36 57 11024
36 58 18720
36 59 7072
36 60 18200
36 61 18512
36 62 13728
36 63 20384
36 64 26000
36 65 13312
36 66 16848
36 67 11128
36 68 15496
36 69 7384
36 70 19136
36 71 24232
36 72 12480
36 73 19864
36 74 23088
36 75 23608
36 76 12272
36 77 1664
36 78 17888
36 79 26208
36 80 4576
36 81 4264
36 82 19448
36 83 8736
36 84 1040
36 85 25688
36 86 11960
36 87 24024
36 88 3744
36 89 19136
36 90 14040
36 91 21112
36 92 4576
36 93 23712
36 94 19864
36 95 11648
36 96 6656
36 97 416
36 98 22152
36 99 8320
36 100 1456
37 37 -3263744
37 38 60024
37 39 39040
37 40 35136
37 41 45384
37 42 39284
37 43 55144
37 44 43188
37 45 43188
37 46 12200
37 47 47580
37 48 27328
37 49 58072
37 50 57828
37 51 39772
37 52 57096
37 53 24644
37 54 8784
37 55 59536
37 56 11956
37 57 25864
37 58 43920
37 59 16592
37 60 42700
37 61 43432
37 62 32208
37 63 47824
37 64 61000
37 65 31232
37 66 39528
37 67 26108
37 68 36356
37 69 17324
37 70 44896
37 71 56852
37 72 29280
37 73 46604
37 74 54168
37 75 55388
37 76 28792
37 77 3904
37 78 41968
37 79 61488
37 80 10736
37 81 10004
37 82 45628
37 83 20496
37 84 2440
37 85 60268
37 86 28060
37 87 56364
37 88 8784
37 89 44896
37 90 32940
37 91 49532
37 92 10736
37 93 55632
37 94 46604
37 95 27328
37 96 15616
37 97 976
37 98 51972
37 99 19520
37 100 3416
38 38 -3290004
38 39 39360
38 40 35424
38 41 45756
38 42 39606
38 43 55596
38 44 43542
38 45 43542
38 46 12300
38 47 47970
38 48 27552
38 49 58548
38 50 58302
38 51 40098
38 52 57564
38 53 24846
38 54 8856
38 55 60024
38 56 12054
38 57 26076
38 58 44280
38 59 16728
38 60 43050
38 61 43788
38 62 32472
38 63 48216
38 64 61500
38 65 31488
38 66 39852
38 67 26322
38 68 36654
38 69 17466
38 70 45264
38 71 57318
38 72 29520
38 73 46986
38 74 54612
38 75 55842
38 76 29028
38 77 3936
38 78 42312
38 79 61992
38 80 10824
38 81 10086
38 82 46002
38 83 20664
38 84 2460
38 85 60762
38 86 28290
38 87 56826
38 88 8856
38 89 45264
38 90 33210
38 91 49938
38 92 10824
38 93 56088
38 94 46986
38 95 27552
38 96 15744
38 97 984
38 98 52398
38 99 19680
38 100 3444
39 39 -2153600
39 40 23040
39 41 29760
39 42 25760
39 43 36160
39 44 28320
39 45 28320
39 46 8000
39 47 31200
39 48 17920
39 49 38080
39 50 37920
39 51 26080
39 52 37440
39 53 16160
39 54 5760
39 55 39040
39 56 7840
39 57 16960
39 58 28800
39 59 10880
39 60 28000
39 61 28480
39 62 21120
39 63 31360
39 64 40000
39 65 20480
39 66 25920
39 67 17120
39 68 23840
39 69 11360
39 70 29440
39 71 37280
39 72 19200
39 73 30560
39 74 35520
39 75 36320
39 76 18880
39 77 2560
39 78 27520
39 79 40320
39 80 7040
39 81 6560
39 82 29920
39 83 13440
39 84 1600
39 85 39520
39 86 18400
39 87 36960
39 88 5760
39 89 29440
39 90 21600
39 91 32480
39 92 7040
39 93 36480
39 94 30560
39 95 17920
39 96 10240
39 97 640
39 98 34080
39 99 12800
39 100 2240
40 40 -1940544
40 41 26784
40 42 23184
40 43 32544
40 44 25488
40 45 25488
40 46 7200
40 47 28080
40 48 16128
40 49 34272
40 50 34128
40 51 23472
40 52 33696
40 53 14544
40 54 5184
40 55 35136
40 56 7056
40 57 15264
40 58 25920
40 59 9792
40 60 25200
40 61 25632
40 62 19008
40 63 28224
40 64 36000
40 65 18432
40 66 23328
40 67 15408
40 68 21456
40 69 10224
40 70 26496
40 71 33552
40 72 17280
40 73 27504
40 74 31968
40 75 32688
40 76 16992
40 77 2304
40 78 24768
40 79 36288
40 80 6336
40 81 5904
40 82 26928
40 83 12096
40 84 1440
40 85 35568
40 86 16560
40 87 33264
40 88 5184
40 89 26496
40 90 19440
40 91 29232
40 92 6336
40 93 32832
40 94 27504
40 95 16128
40 96 9216
40 97 576
40 98 30672
40 99 11520
40 100 2016
41 41 -2498724
41 42 29946
41 43 42036
41 44 32922
41 45 32922
41 46 9300
41 47 36270
41 48 20832
41 49 44268
41 50 44082
41 51 30318
41 52 43524
41 53 18786
41 54 6696
41 55 45384
41 56 9114
41 57 19716
41 58 33480
41 59 12648
41 60 32550
41 61 33108
41 62 24552
41 63 36456
41 64 46500
41 65 23808
41 66 30132
41 67 19902
41 68 27714
41 69 13206
41 70 34224
41 71 43338
41 72 22320
41 73 35526
41 74 41292
41 75 42222
41 76 21948
41 77 2976
41 78 31992
41 79 46872
41 80 8184
41 81 7626
41 82 34782
41 83 15624
41 84 1860
41 85 45942
41 86 21390
41 87 42966
41 88 6696
41 89 34224
41 90 25110
41 91 37758
41 92 8184
41 93 42408
41 94 35526
41 95 20832
41 96 11904
41 97 744
41 98 39618
41 99 14880
41 100 2604
42 42 -2166899
42 43 36386
42 44 28497
42 45 28497
42 46 8050
42 47 31395
42 48 18032
42 49 38318
42 50 38157
42 51 26243
42 52 37674
42 53 16261
42 54 5796
42 55 39284
42 56 7889
42 57 17066
42 58 28980
42 59 10948
42 60 28175
42 61 28658
42 62 21252
42 63 31556
42 64 40250
42 65 20608
42 66 26082
42 67 17227
42 68 23989
42 69 11431
42 70 29624
42 71 37513
42 72 19320
42 73 30751
42 74 35742
42 75 36547
42 76 18998
42 77 2576
42 78 27692
42 79 40572
42 80 7084
42 81 6601
42 82 30107
42 83 13524
42 84 1610
42 85 39767
42 86 18515
42 87 37191
42 88 5796
42 89 29624
42 90 21735
42 91 32683
42 92 7084
42 93 36708
42 94 30751
42 95 18032
42 96 10304
42 97 644
42 98 34293
42 99 12880
42 100 2254
43 43 -3027044
43 44 40002
43 45 40002
43 46 11300
43 47 44070
43 48 25312
43 49 53788
43 50 53562
43 51 36838
43 52 52884
43 53 22826
43 54 8136
43 55 55144
43 56 11074
43 57 23956
43 58 40680
43 59 15368
43 60 39550
43 61 40228
43 62 29832
43 63 44296
43 64 56500
43 65 28928
43 66 36612
43 67 24182
43 68 33674
43 69 16046
43 70 41584
43 71 52658
43 72 27120
43 73 43166
43 74 50172
43 75 51302
43 76 26668
43 77 3616
43 78 38872
43 79 56952
43 80 9944
43 81 9266
43 82 42262
43 83 18984
43 84 2260
43 85 55822
43 86 25990
43 87 52206
43 88 8136
43 89 41584
43 90 30510
43 91 45878
43 92 9944
43 93 51528
43 94 43166
43 95 25312
43 96 14464
43 97 904
43 98 48138
43 99 18080
43 100 3164
44 44 -2379411
44 45 31329
44 46 8850
44 47 34515
44 48 19824
44 49 42126
44 50 41949
44 51 28851
44 52 41418
44 53 17877
44 54 6372
44 55 43188
44 56 8673
44 57 18762
44 58 31860
44 59 12036
44 60 30975
44 61 31506
44 62 23364
44 63 34692
44 64 44250
44 65 22656
44 66 28674
44 67 18939
44 68 26373
44 69 12567
44 70 32568
44 71 41241
44 72 21240
44 73 33807
44 74 39294
44 75 40179
44 76 20886
44 77 2832
44 78 30444
44 79 44604
44 80 7788
44 81 7257
44 82 33099
44 83 14868
44 84 1770
44 85 43719
44 86 20355
44 87 40887
44 88 6372
44 89 32568
44 90 23895
44 91 35931
44 92 7788
44 93 40356
44 94 33807
44 95 19824
44 96 11328
44 97 708
44 98 37701
44 99 14160
44 100 2478
45 45 -2379411
45 46 8850
45 47 34515
45 48 19824
45 49 42126
45 50 41949
45 51 28851
45 52 41418
45 53 17877
45 54 6372
45 55 43188
45 56 8673
45 57 18762
45 58 31860
45 59 12036
45 60 30975
45 61 31506
45 62 23364
45 63 34692
45 64 44250
45 65 22656
45 66 28674
45 67 18939
45 68 26373
45 69 12567
45 70 32568
45 71 41241
45 72 21240
45 73 33807
45 74 39294
45 75 40179
45 76 20886
45 77 2832
45 78 30444
45 79 44604
45 80 7788
45 81 7257
45 82 33099
45 83 14868
45 84 1770
45 85 43719
45 86 20355
45 87 40887
45 88 6372
45 89 32568
45 90 23895
45 91 35931
45 92 7788
45 93 40356
45 94 33807
45 95 19824
45 96 11328
45 97 708
45 98 37701
45 99 14160
45 100 2478
46 46 -678500
46 47 9750
46 48 5600
46 49 11900
46 50 11850
46 51 8150
46 52 11700
46 53 5050
46 54 1800
46 55 12200
46 56 2450
46 57 5300
46 58 9000
46 59 3400
46 60 8750
46 61 8900
46 62 6600
46 63 9800
46 64 12500
46 65 6400
46 66 8100
46 67 5350
46 68 7450
46 69 3550
46 70 9200
46 71 11650
46 72 6000
46 73 9550
46 74 11100
46 75 11350
46 76 5900
46 77 800
46 78 8600
46 79 12600
46 80 2200
46 81 2050
46 82 9350
46 83 4200
46 84 500
46 85 12350
46 86 5750
46 87 11550
46 88 1800
46 89 9200
46 90 6750
46 91 10150
46 92 2200
46 93 11400
46 94 9550
46 95 5600
46 96 3200
46 97 200
46 98 10650
46 99 4000
46 100 700
47 47 -2617875
47 48 21840
47 49 46410
47 50 46215
47 51 31785
47 52 45630
47 53 19695
47 54 7020
47 55 47580
47 56 9555
47 57 20670
47 58 35100
47 59 13260
47 60 34125
47 61 34710
47 62 25740
47 63 38220
47 64 48750
47 65 24960
47 66 31590
47 67 20865
47 68 29055
47 69 13845
47 70 35880
47 71 45435
47 72 23400
47 73 37245
47 74 43290
47 75 44265
47 76 23010
47 77 3120
47 78 33540
47 79 49140
47 80 8580
47 81 7995
47 82 36465
47 83 16380
47 84 1950
47 85 48165
47 86 22425
47 87 45045
47 88 7020
47 89 35880
47 90 26325
47 91 39585
47 92 8580
47 93 44460
47 94 37245
47 95 21840
47 96 12480
47 97 780
47 98 41535
47 99 15600
47 100 2730
48 48 -1512896
48 49 26656
48 50 26544
48 51 18256
48 52 26208
48 53 11312
48 54 4032
48 55 27328
48 56 5488
48 57 11872
48 58 20160
48 59 7616
48 60 19600
48 61 19936
48 62 14784
48 63 21952
48 64 28000
48 65 14336
48 66 18144
48 67 11984
48 68 16688
48 69 7952
48 70 20608
48 71 26096
48 72 13440
48 73 21392
48 74 24864
48 75 25424
48 76 13216
48 77 1792
48 78 19264
48 79 28224
48 80 4928
48 81 4592
48 82 20944
48 83 9408
48 84 1120
48 85 27664
48 86 12880
48 87 25872
48 88 4032
48 89 20608
48 90 15120
48 91 22736
48 92 4928
48 93 25536
48 94 21392
48 95 12544
48 96 7168
48 97 448
48 98 23856
48 99 8960
48 100 1568
49 49 -3184916
49 50 56406
49 51 38794
49 52 55692
49 53 24038
49 54 8568
49 55 58072
49 56 11662
49 57 25228
49 58 42840
49 59 16184
49 60 41650
49 61 42364
49 62 31416
49 63 46648
49 64 59500
49 65 30464
49 66 38556
49 67 25466
49 68 35462
49 69 16898
49 70 43792
49 71 55454
49 72 28560
49 73 45458
49 74 52836
49 75 54026
49 76 28084
49 77 3808
49 78 40936
49 79 59976
49 80 10472
49 81 9758
49 82 44506
49 83 19992
49 84 2380
49 85 58786
49 86 27370
49 87 54978
49 88 8568
49 89 43792
49 90 32130
49 91 48314
49 92 10472
49 93 54264
49 94 45458
49 95 26656
49 96 15232
49 97 952
49 98 50694
49 99 19040
49 100 3332
50 50 -3171771
50 51 38631
50 52 55458
50 53 23937
50 54 8532
50 55 57828
50 56 11613
50 57 25122
50 58 42660
50 59 16116
50 60 41475
50 61 42186
50 62 31284
50 63 46452
50 64 59250
50 65 30336
50 66 38394
50 67 25359
50 68 35313
50 69 16827
50 70 43608
50 71 55221
50 72 28440
50 73 45267
50 74 52614
50 75 53799
50 76 27966
50 77 3792
50 78 40764
50 79 59724
50 80 10428
50 81 9717
50 82 44319
50 83 19908
50 84 2370
50 85 58539
50 86 27255
50 87 54747
50 88 8532
50 89 43608
50 90 31995
50 91 48111
50 92 10428
50 93 54036
50 94 45267
50 95 26544
50 96 15168
50 97 948
50 98 50481
50 99 18960
50 100 3318
51 51 -2193491
51 52 38142
51 53 16463
51 54 5868
51 55 39772
51 56 7987
51 57 17278
51 58 29340
51 59 11084
51 60 28525
51 61 29014
51 62 21516
51 63 31948
51 64 40750
51 65 20864
51 66 26406
51 67 17441
51 68 24287
51 69 11573
51 70 29992
51 71 37979
51 72 19560
51 73 31133
51 74 36186
51 75 37001
51 76 19234
51 77 2608
51 78 28036
51 79 41076
51 80 7172
51 81 6683
51 82 30481
51 83 13692
51 84 1630
51 85 40261
51 86 18745
51 87 37653
51 88 5868
51 89 29992
51 90 22005
51 91 33089
51 92 7172
51 93 37164
51 94 31133
51 95 18256
51 96 10432
51 97 652
51 98 34719
51 99 13040
51 100 2282
52 52 -3132324
52 53 23634
52 54 8424
52 55 57096
52 56 11466
52 57 24804
52 58 42120
52 59 15912
52 60 40950
52 61 41652
52 62 30888
52 63 45864
52 64 58500
52 65 29952
52 66 37908
52 67 25038
52 68 34866
52 69 16614
52 70 43056
52 71 54522
52 72 28080
52 73 44694
52 74 51948
52 75 53118
52 76 27612
52 77 3744
52 78 40248
52 79 58968
52 80 10296
52 81 9594
52 82 43758
52 83 19656
52 84 2340
52 85 57798
52 86 26910
52 87 54054
52 88 8424
52 89 43056
52 90 31590
52 91 47502
52 92 10296
52 93 53352
52 94 44694
52 95 26208
52 96 14976
52 97 936
52 98 49842
52 99 18720
52 100 3276
53 53 -1365419
53 54 3636
53 55 24644
53 56 4949
53 57 10706
53 58 18180
53 59 6868
53 60 17675
53 61 17978
53 62 13332
53 63 19796
53 64 25250
53 65 12928
53 66 16362
53 67 10807
53 68 15049
53 69 7171
53 70 18584
53 71 23533
53 72 12120
53 73 19291
53 74 22422
53 75 22927
53 76 11918
53 77 1616
53 78 17372
53 79 25452
53 80 4444
53 81 4141
53 82 18887
53 83 8484
53 84 1010
53 85 24947
53 86 11615
53 87 23331
53 88 3636
53 89 18584
53 90 13635
53 91 20503
53 92 4444
53 93 23028
53 94 19291
53 95 11312
53 96 6464
53 97 404
53 98 21513
53 99 8080
53 100 1414
54 54 -489024
54 55 8784
54 56 1764
54 57 3816
54 58 6480
54 59 2448
54 60 6300
54 61 6408
54 62 4752
54 63 7056
54 64 9000
54 65 4608
54 66 5832
54 67 3852
54 68 5364
54 69 2556
54 70 6624
54 71 8388
54 72 4320
54 73 6876
54 74 7992
54 75 8172
54 76 4248
54 77 576
54 78 6192
54 79 9072
54 80 1584
54 81 1476
54 82 6732
54 83 3024
54 84 360
54 85 8892
54 86 4140
54 87 8316
54 88 1296
54 89 6624
54 90 4860
54 91 7308
54 92 1584
54 93 8208
54 94 6876
54 95 4032
54 96 2304
54 97 144
54 98 7668
54 99 2880
54 100 504
55 55 -3263744
55 56 11956
55 57 25864
55 58 43920
55 59 16592
55 60 42700
55 61 43432
55 62 32208
55 63 47824
55 64 61000
55 65 31232
55 66 39528
55 67 26108
55 68 36356
55 69 17324
55 70 44896
55 71 56852
55 72 29280
55 73 46604
55 74 54168
55 75 55388
55 76 28792
55 77 3904
55 78 41968
55 79 61488
55 80 10736
55 81 10004
55 82 45628
55 83 20496
55 84 2440
55 85 60268
55 86 28060
55 87 56364
55 88 8784
55 89 44896
55 90 32940
55 91 49532
55 92 10736
55 93 55632
55 94 46604
55 95 27328
55 96 15616
55 97 976
55 98 51972
55 99 19520
55 100 3416
56 56 -664979
56 57 5194
56 58 8820
56 59 3332
56 60 8575
56 61 8722
56 62 6468
56 63 9604
56 64 12250
56 65 6272
56 66 7938
56 67 5243
56 68 7301
