1
200 20100
24 72 26549
24 73 17381
24 74 33616
24 75 14516
24 76 21774
24 77 15662
24 78 23493
24 79 15853
24 80 45267
24 81 15662
24 82 27504
24 83 37627
24 84 31706
24 85 41065
24 86 42020
24 87 8977
24 88 37627
24 89 36290
24 90 25021
24 91 27122
24 92 45267
24 93 32661
24 94 36672
24 95 33807
24 96 18718
24 97 27313
24 98 44312
24 99 12606
24 100 33043
24 101 19291
24 102 41638
24 103 45076
24 104 42020
24 105 23302
24 106 45076
24 107 13943
24 108 764
24 109 7258
24 110 21965
24 111 46222
24 112 7640
24 113 6303
24 114 19482
24 115 17190
24 116 764
24 117 26931
24 118 8977
24 119 26740
24 120 3629
24 121 11269
24 122 3438
24 123 26549
24 124 38200
24 125 43548
24 126 17190
24 127 7067
24 128 20437
24 129 11842
24 130 47750
24 131 41829
24 132 47941
24 133 19100
24 134 4775
24 135 25021
24 136 42975
24 137 3056
24 138 16999
24 139 12988
24 140 23875
24 141 32279
24 142 32088
24 143 28268
24 144 39346
24 145 20437
24 146 39728
24 147 33616
24 148 19864
24 149 39919
24 150 46604
24 151 12988
24 152 35908
24 153 44694
24 154 41256
24 155 32852
24 156 47559
24 157 24448
24 158 31897
24 159 15662
24 160 8786
24 161 10696
24 162 4966
24 163 22538
24 164 30560
24 165 37245
24 166 5348
24 167 9550
24 168 31133
24 169 35717
24 170 45840
24 171 14325
24 172 20628
24 173 45076
24 174 4011
24 175 955
24 176 9932
24 177 42975
24 178 8977
24 179 40301
24 180 29796
24 181 43357
24 182 38200
24 183 16617
24 184 24066
24 185 27504
24 186 4393
24 187 3247
24 188 41065
24 189 43548
24 190 18909
24 191 24257
24 192 16617
24 193 31897
24 194 29032
24 195 9741
24 196 35144
24 197 15853
24 198 39155
24 199 8022
24 200 1337
25 25 -1489152
25 26 5208
25 27 6160
25 28 13552
25 29 12992
25 30 2744
25 31 8400
25 32 11368
25 33 9408
25 34 3024
25 35 10808
25 36 13440
25 37 12320
25 38 8904
25 39 3808
25 40 3920
25 41 2744
25 42 13720
25 43 8288
25 44 6496
25 45 3864
25 46 9128
25 47 8008
25 48 3416
25 49 4648
25 50 11424
25 51 5264
25 52 6328
25 53 10304
25 54 8232
25 55 3920
25 56 4984
25 57 7784
25 58 6552
25 59 6384
25 60 8120
25 61 6440
25 62 3696
25 63 11928
25 64 3640
25 65 8456
25 66 11144
25 67 5152
25 68 8848
25 69 9520
25 70 728
25 71 6720
25 72 7784
25 73 5096
25 74 9856
25 75 4256
25 76 6384
25 77 4592
25 78 6888
25 79 4648
25 80 13272
25 81 4592
25 82 8064
25 83 11032
25 84 9296
25 85 12040
25 86 12320
25 87 2632
25 88 11032
25 89 10640
25 90 7336
25 91 7952
25 92 13272
25 93 9576
25 94 10752
25 95 9912
25 96 5488
25 97 8008
25 98 12992
25 99 3696
25 100 9688
25 101 5656
25 102 12208
25 103 13216
25 104 12320
25 105 6832
25 106 13216
25 107 4088
25 108 224
25 109 2128
25 110 6440
25 111 13552
25 112 2240
25 113 1848
25 114 5712
25 115 5040
25 116 224
25 117 7896
25 118 2632
25 119 7840
25 120 1064
25 121 3304
25 122 1008
25 123 7784
25 124 11200
25 125 12768
25 126 5040
25 127 2072
25 128 5992
25 129 3472
25 130 14000
25 131 12264
25 132 14056
25 133 5600
25 134 1400
25 135 7336
25 136 12600
25 137 896
25 138 4984
25 139 3808
25 140 7000
25 141 9464
25 142 9408
25 143 8288
25 144 11536
25 145 5992
25 146 11648
25 147 9856
25 148 5824
25 149 11704
25 150 13664
25 151 3808
25 152 10528
25 153 13104
25 154 12096
25 155 9632
25 156 13944
25 157 7168
25 158 9352
25 159 4592
25 160 2576
25 161 3136
25 162 1456
25 163 6608
25 164 8960
25 165 10920
25 166 1568
25 167 2800
25 168 9128
25 169 10472
25 170 13440
25 171 4200
25 172 6048
25 173 13216
25 174 1176
25 175 280
25 176 2912
25 177 12600
25 178 2632
25 179 11816
25 180 8736
25 181 12712
25 182 11200
25 183 4872
25 184 7056
25 185 8064
25 186 1288
25 187 952
25 188 12040
25 189 12768
25 190 5544
25 191 7112
25 192 4872
25 193 9352
25 194 8512
25 195 2856
25 196 10304
25 197 4648
25 198 11480
25 199 2352
25 200 392
26 26 -2469615
26 27 10230
26 28 22506
26 29 21576
26 30 4557
26 31 13950
26 32 18879
26 33 15624
26 34 5022
26 35 17949
26 36 22320
26 37 20460
26 38 14787
26 39 6324
26 40 6510
26 41 4557
26 42 22785
26 43 13764
26 44 10788
26 45 6417
26 46 15159
26 47 13299
26 48 5673
26 49 7719
26 50 18972
26 51 8742
26 52 10509
26 53 17112
26 54 13671
26 55 6510
26 56 8277
26 57 12927
26 58 10881
26 59 10602
26 60 13485
26 61 10695
26 62 6138
26 63 19809
26 64 6045
26 65 14043
26 66 18507
26 67 8556
26 68 14694
26 69 15810
26 70 1209
26 71 11160
26 72 12927
26 73 8463
26 74 16368
26 75 7068
26 76 10602
26 77 7626
26 78 11439
26 79 7719
26 80 22041
26 81 7626
26 82 13392
26 83 18321
26 84 15438
26 85 19995
26 86 20460
26 87 4371
26 88 18321
26 89 17670
26 90 12183
26 91 13206
26 92 22041
26 93 15903
26 94 17856
26 95 16461
26 96 9114
26 97 13299
26 98 21576
26 99 6138
26 100 16089
26 101 9393
26 102 20274
26 103 21948
26 104 20460
26 105 11346
26 106 21948
26 107 6789
26 108 372
26 109 3534
26 110 10695
26 111 22506
26 112 3720
26 113 3069
26 114 9486
26 115 8370
26 116 372
26 117 13113
26 118 4371
26 119 13020
26 120 1767
26 121 5487
26 122 1674
26 123 12927
26 124 18600
26 125 21204
26 126 8370
26 127 3441
26 128 9951
26 129 5766
26 130 23250
26 131 20367
26 132 23343
26 133 9300
26 134 2325
26 135 12183
26 136 20925
26 137 1488
26 138 8277
26 139 6324
26 140 11625
26 141 15717
26 142 15624
26 143 13764
26 144 19158
26 145 9951
26 146 19344
26 147 16368
26 148 9672
26 149 19437
26 150 22692
26 151 6324
26 152 17484
26 153 21762
26 154 20088
26 155 15996
26 156 23157
26 157 11904
26 158 15531
26 159 7626
26 160 4278
26 161 5208
26 162 2418
26 163 10974
26 164 14880
26 165 18135
26 166 2604
26 167 4650
26 168 15159
26 169 17391
26 170 22320
26 171 6975
26 172 10044
26 173 21948
26 174 1953
26 175 465
26 176 4836
26 177 20925
26 178 4371
26 179 19623
26 180 14508
26 181 21111
26 182 18600
26 183 8091
26 184 11718
26 185 13392
26 186 2139
26 187 1581
26 188 19995
26 189 21204
26 190 9207
26 191 11811
26 192 8091
26 193 15531
26 194 14136
26 195 4743
26 196 17112
26 197 7719
26 198 19065
26 199 3906
26 200 651
27 27 -2919180
27 28 26620
27 29 25520
27 30 5390
27 31 16500
27 32 22330
27 33 18480
27 34 5940
27 35 21230
27 36 26400
27 37 24200
27 38 17490
27 39 7480
27 40 7700
27 41 5390
27 42 26950
27 43 16280
27 44 12760
27 45 7590
27 46 17930
27 47 15730
27 48 6710
27 49 9130
27 50 22440
27 51 10340
27 52 12430
27 53 20240
27 54 16170
27 55 7700
27 56 9790
27 57 15290
27 58 12870
27 59 12540
27 60 15950
27 61 12650
27 62 7260
27 63 23430
27 64 7150
27 65 16610
27 66 21890
27 67 10120
27 68 17380
27 69 18700
27 70 1430
27 71 13200
27 72 15290
27 73 10010
27 74 19360
27 75 8360
27 76 12540
27 77 9020
27 78 13530
27 79 9130
27 80 26070
27 81 9020
27 82 15840
27 83 21670
27 84 18260
27 85 23650
27 86 24200
27 87 5170
27 88 21670
27 89 20900
27 90 14410
27 91 15620
27 92 26070
27 93 18810
27 94 21120
27 95 19470
27 96 10780
27 97 15730
27 98 25520
27 99 7260
27 100 19030
27 101 11110
27 102 23980
27 103 25960
27 104 24200
27 105 13420
27 106 25960
27 107 8030
27 108 440
27 109 4180
27 110 12650
27 111 26620
27 112 4400
27 113 3630
27 114 11220
27 115 9900
27 116 440
27 117 15510
27 118 5170
27 119 15400
27 120 2090
27 121 6490
27 122 1980
27 123 15290
27 124 22000
27 125 25080
27 126 9900
27 127 4070
27 128 11770
27 129 6820
27 130 27500
27 131 24090
27 132 27610
27 133 11000
27 134 2750
27 135 14410
27 136 24750
27 137 1760
27 138 9790
27 139 7480
27 140 13750
27 141 18590
27 142 18480
27 143 16280
27 144 22660
27 145 11770
27 146 22880
27 147 19360
27 148 11440
27 149 22990
27 150 26840
27 151 7480
27 152 20680
27 153 25740
27 154 23760
27 155 18920
27 156 27390
27 157 14080
27 158 18370
27 159 9020
27 160 5060
27 161 6160
27 162 2860
27 163 12980
27 164 17600
27 165 21450
27 166 3080
27 167 5500
27 168 17930
27 169 20570
27 170 26400
27 171 8250
27 172 11880
27 173 25960
27 174 2310
27 175 550
27 176 5720
27 177 24750
27 178 5170
27 179 23210
27 180 17160
27 181 24970
27 182 22000
27 183 9570
27 184 13860
27 185 15840
27 186 2530
27 187 1870
27 188 23650
27 189 25080
27 190 10890
27 191 13970
27 192 9570
27 193 18370
27 194 16720
27 195 5610
27 196 20240
27 197 9130
27 198 22550
27 199 4620
27 200 770
28 28 -6390252
28 29 56144
28 30 11858
28 31 36300
28 32 49126
28 33 40656
28 34 13068
28 35 46706
28 36 58080
28 37 53240
28 38 38478
28 39 16456
28 40 16940
28 41 11858
28 42 59290
28 43 35816
28 44 28072
28 45 16698
28 46 39446
28 47 34606
28 48 14762
28 49 20086
28 50 49368
28 51 22748
28 52 27346
28 53 44528
28 54 35574
28 55 16940
28 56 21538
28 57 33638
28 58 28314
28 59 27588
28 60 35090
28 61 27830
28 62 15972
28 63 51546
28 64 15730
28 65 36542
28 66 48158
28 67 22264
28 68 38236
28 69 41140
28 70 3146
28 71 29040
28 72 33638
28 73 22022
28 74 42592
28 75 18392
28 76 27588
28 77 19844
28 78 29766
28 79 20086
28 80 57354
28 81 19844
28 82 34848
28 83 47674
28 84 40172
28 85 52030
28 86 53240
28 87 11374
28 88 47674
28 89 45980
28 90 31702
28 91 34364
28 92 57354
28 93 41382
28 94 46464
28 95 42834
28 96 23716
28 97 34606
28 98 56144
28 99 15972
28 100 41866
28 101 24442
28 102 52756
28 103 57112
28 104 53240
28 105 29524
28 106 57112
28 107 17666
28 108 968
28 109 9196
28 110 27830
28 111 58564
28 112 9680
28 113 7986
28 114 24684
28 115 21780
28 116 968
28 117 34122
28 118 11374
28 119 33880
28 120 4598
28 121 14278
28 122 4356
28 123 33638
28 124 48400
28 125 55176
28 126 21780
28 127 8954
28 128 25894
28 129 15004
28 130 60500
28 131 52998
28 132 60742
28 133 24200
28 134 6050
28 135 31702
28 136 54450
28 137 3872
28 138 21538
28 139 16456
28 140 30250
28 141 40898
28 142 40656
28 143 35816
28 144 49852
28 145 25894
28 146 50336
28 147 42592
28 148 25168
28 149 50578
28 150 59048
28 151 16456
28 152 45496
28 153 56628
28 154 52272
28 155 41624
28 156 60258
28 157 30976
28 158 40414
28 159 19844
28 160 11132
28 161 13552
28 162 6292
28 163 28556
28 164 38720
28 165 47190
28 166 6776
28 167 12100
28 168 39446
28 169 45254
28 170 58080
28 171 18150
28 172 26136
28 173 57112
28 174 5082
28 175 1210
28 176 12584
28 177 54450
28 178 11374
28 179 51062
28 180 37752
28 181 54934
28 182 48400
28 183 21054
28 184 30492
28 185 34848
28 186 5566
28 187 4114
28 188 52030
28 189 55176
28 190 23958
28 191 30734
28 192 21054
28 193 40414
28 194 36784
28 195 12342
28 196 44528
28 197 20086
28 198 49610
28 199 10164
28 200 1694
29 29 -6128512
29 30 11368
29 31 34800
29 32 47096
29 33 38976
29 34 12528
29 35 44776
29 36 55680
29 37 51040
29 38 36888
29 39 15776
29 40 16240
29 41 11368
29 42 56840
29 43 34336
29 44 26912
29 45 16008
29 46 37816
29 47 33176
29 48 14152
29 49 19256
29 50 47328
29 51 21808
29 52 26216
29 53 42688
29 54 34104
29 55 16240
29 56 20648
29 57 32248
29 58 27144
29 59 26448
29 60 33640
29 61 26680
29 62 15312
29 63 49416
29 64 15080
29 65 35032
29 66 46168
29 67 21344
29 68 36656
29 69 39440
29 70 3016
29 71 27840
29 72 32248
29 73 21112
29 74 40832
29 75 17632
29 76 26448
29 77 19024
29 78 28536
29 79 19256
29 80 54984
29 81 19024
29 82 33408
29 83 45704
29 84 38512
29 85 49880
29 86 51040
29 87 10904
29 88 45704
29 89 44080
29 90 30392
29 91 32944
29 92 54984
29 93 39672
29 94 44544
29 95 41064
29 96 22736
29 97 33176
29 98 53824
29 99 15312
29 100 40136
29 101 23432
29 102 50576
29 103 54752
29 104 51040
29 105 28304
29 106 54752
29 107 16936
29 108 928
29 109 8816
29 110 26680
29 111 56144
29 112 9280
29 113 7656
29 114 23664
29 115 20880
29 116 928
29 117 32712
29 118 10904
29 119 32480
29 120 4408
29 121 13688
29 122 4176
29 123 32248
29 124 46400
29 125 52896
29 126 20880
29 127 8584
29 128 24824
29 129 14384
29 130 58000
29 131 50808
29 132 58232
29 133 23200
29 134 5800
29 135 30392
29 136 52200
29 137 3712
29 138 20648
29 139 15776
29 140 29000
29 141 39208
29 142 38976
29 143 34336
29 144 47792
29 145 24824
29 146 48256
29 147 40832
29 148 24128
29 149 48488
29 150 56608
29 151 15776
29 152 43616
29 153 54288
29 154 50112
29 155 39904
29 156 57768
29 157 29696
29 158 38744
29 159 19024
29 160 10672
29 161 12992
29 162 6032
29 163 27376
29 164 37120
29 165 45240
29 166 6496
29 167 11600
29 168 37816
29 169 43384
29 170 55680
29 171 17400
29 172 25056
29 173 54752
29 174 4872
29 175 1160
29 176 12064
29 177 52200
29 178 10904
29 179 48952
29 180 36192
29 181 52664
29 182 46400
29 183 20184
29 184 29232
29 185 33408
29 186 5336
29 187 3944
29 188 49880
29 189 52896
29 190 22968
29 191 29464
29 192 20184
29 193 38744
29 194 35264
29 195 11832
29 196 42688
29 197 19256
29 198 47560
29 199 9744
29 200 1624
30 30 -1303351
30 31 7350
30 32 9947
30 33 8232
30 34 2646
30 35 9457
30 36 11760
30 37 10780
30 38 7791
30 39 3332
30 40 3430
30 41 2401
30 42 12005
30 43 7252
30 44 5684
30 45 3381
30 46 7987
30 47 7007
30 48 2989
30 49 4067
30 50 9996
30 51 4606
30 52 5537
30 53 9016
30 54 7203
30 55 3430
30 56 4361
30 57 6811
30 58 5733
30 59 5586
30 60 7105
30 61 5635
30 62 3234
30 63 10437
30 64 3185
30 65 7399
30 66 9751
30 67 4508
30 68 7742
30 69 8330
30 70 637
30 71 5880
30 72 6811
30 73 4459
30 74 8624
30 75 3724
30 76 5586
30 77 4018
30 78 6027
30 79 4067
30 80 11613
30 81 4018
30 82 7056
30 83 9653
30 84 8134
30 85 10535
30 86 10780
30 87 2303
30 88 9653
30 89 9310
30 90 6419
30 91 6958
30 92 11613
30 93 8379
30 94 9408
30 95 8673
30 96 4802
30 97 7007
30 98 11368
30 99 3234
30 100 8477
30 101 4949
30 102 10682
30 103 11564
30 104 10780
30 105 5978
30 106 11564
30 107 3577
30 108 196
30 109 1862
30 110 5635
30 111 11858
30 112 1960
30 113 1617
30 114 4998
30 115 4410
30 116 196
30 117 6909
30 118 2303
30 119 6860
30 120 931
30 121 2891
30 122 882
30 123 6811
30 124 9800
30 125 11172
30 126 4410
30 127 1813
30 128 5243
30 129 3038
30 130 12250
30 131 10731
30 132 12299
30 133 4900
30 134 1225
30 135 6419
30 136 11025
30 137 784
30 138 4361
30 139 3332
30 140 6125
30 141 8281
30 142 8232
30 143 7252
30 144 10094
30 145 5243
30 146 10192
30 147 8624
30 148 5096
30 149 10241
30 150 11956
30 151 3332
30 152 9212
30 153 11466
30 154 10584
30 155 8428
30 156 12201
30 157 6272
30 158 8183
30 159 4018
30 160 2254
30 161 2744
30 162 1274
30 163 5782
30 164 7840
30 165 9555
30 166 1372
30 167 2450
30 168 7987
30 169 9163
30 170 11760
30 171 3675
30 172 5292
30 173 11564
30 174 1029
30 175 245
30 176 2548
30 177 11025
30 178 2303
30 179 10339
30 180 7644
30 181 11123
30 182 9800
30 183 4263
30 184 6174
30 185 7056
30 186 1127
30 187 833
30 188 10535
30 189 11172
30 190 4851
30 191 6223
30 192 4263
30 193 8183
30 194 7448
30 195 2499
30 196 9016
30 197 4067
30 198 10045
30 199 2058
30 200 343
31 31 -3974700
31 32 30450
31 33 25200
31 34 8100
31 35 28950
31 36 36000
31 37 33000
31 38 23850
31 39 10200
31 40 10500
31 41 7350
31 42 36750
31 43 22200
31 44 17400
31 45 10350
31 46 24450
31 47 21450
31 48 9150
31 49 12450
31 50 30600
31 51 14100
31 52 16950
31 53 27600
31 54 22050
31 55 10500
31 56 13350
31 57 20850
31 58 17550
31 59 17100
31 60 21750
31 61 17250
31 62 9900
31 63 31950
31 64 9750
31 65 22650
31 66 29850
31 67 13800
31 68 23700
31 69 25500
31 70 1950
31 71 18000
31 72 20850
31 73 13650
31 74 26400
31 75 11400
31 76 17100
31 77 12300
31 78 18450
31 79 12450
31 80 35550
31 81 12300
31 82 21600
31 83 29550
31 84 24900
31 85 32250
31 86 33000
31 87 7050
31 88 29550
31 89 28500
31 90 19650
31 91 21300
31 92 35550
31 93 25650
31 94 28800
31 95 26550
31 96 14700
31 97 21450
31 98 34800
31 99 9900
31 100 25950
31 101 15150
31 102 32700
31 103 35400
31 104 33000
31 105 18300
31 106 35400
31 107 10950
31 108 600
31 109 5700
31 110 17250
31 111 36300
31 112 6000
31 113 4950
31 114 15300
31 115 13500
31 116 600
31 117 21150
31 118 7050
31 119 21000
31 120 2850
31 121 8850
31 122 2700
31 123 20850
31 124 30000
31 125 34200
31 126 13500
31 127 5550
31 128 16050
31 129 9300
31 130 37500
31 131 32850
31 132 37650
31 133 15000
31 134 3750
31 135 19650
31 136 33750
31 137 2400
31 138 13350
31 139 10200
31 140 18750
31 141 25350
31 142 25200
31 143 22200
31 144 30900
31 145 16050
31 146 31200
31 147 26400
31 148 15600
31 149 31350
31 150 36600
31 151 10200
31 152 28200
31 153 35100
31 154 32400
31 155 25800
31 156 37350
31 157 19200
31 158 25050
31 159 12300
31 160 6900
31 161 8400
31 162 3900
31 163 17700
31 164 24000
31 165 29250
31 166 4200
31 167 7500
31 168 24450
31 169 28050
31 170 36000
31 171 11250
31 172 16200
31 173 35400
31 174 3150
31 175 750
31 176 7800
31 177 33750
31 178 7050
31 179 31650
31 180 23400
31 181 34050
31 182 30000
31 183 13050
31 184 18900
31 185 21600
31 186 3450
31 187 2550
31 188 32250
31 189 34200
31 190 14850
31 191 19050
31 192 13050
31 193 25050
31 194 22800
31 195 7650
31 196 27600
31 197 12450
31 198 30750
31 199 6300
31 200 1050
32 32 -5368335
32 33 34104
32 34 10962
32 35 39179
32 36 48720
32 37 44660
32 38 32277
32 39 13804
32 40 14210
32 41 9947
32 42 49735
32 43 30044
32 44 23548
32 45 14007
32 46 33089
32 47 29029
32 48 12383
32 49 16849
32 50 41412
32 51 19082
32 52 22939
32 53 37352
32 54 29841
32 55 14210
32 56 18067
32 57 28217
32 58 23751
32 59 23142
32 60 29435
32 61 23345
32 62 13398
32 63 43239
32 64 13195
32 65 30653
32 66 40397
32 67 18676
32 68 32074
32 69 34510
32 70 2639
32 71 24360
32 72 28217
32 73 18473
32 74 35728
32 75 15428
32 76 23142
32 77 16646
32 78 24969
32 79 16849
32 80 48111
32 81 16646
32 82 29232
32 83 39991
32 84 33698
32 85 43645
32 86 44660
32 87 9541
32 88 39991
32 89 38570
32 90 26593
32 91 28826
32 92 48111
32 93 34713
32 94 38976
32 95 35931
32 96 19894
32 97 29029
32 98 47096
32 99 13398
32 100 35119
32 101 20503
32 102 44254
32 103 47908
32 104 44660
32 105 24766
32 106 47908
32 107 14819
32 108 812
32 109 7714
32 110 23345
32 111 49126
32 112 8120
32 113 6699
32 114 20706
32 115 18270
32 116 812
32 117 28623
32 118 9541
32 119 28420
32 120 3857
32 121 11977
32 122 3654
32 123 28217
32 124 40600
32 125 46284
32 126 18270
32 127 7511
32 128 21721
32 129 12586
32 130 50750
32 131 44457
32 132 50953
32 133 20300
32 134 5075
32 135 26593
32 136 45675
32 137 3248
32 138 18067
32 139 13804
32 140 25375
32 141 34307
32 142 34104
32 143 30044
32 144 41818
32 145 21721
32 146 42224
32 147 35728
32 148 21112
32 149 42427
32 150 49532
32 151 13804
32 152 38164
32 153 47502
32 154 43848
32 155 34916
32 156 50547
32 157 25984
32 158 33901
32 159 16646
32 160 9338
32 161 11368
32 162 5278
32 163 23954
32 164 32480
32 165 39585
32 166 5684
32 167 10150
32 168 33089
32 169 37961
32 170 48720
32 171 15225
32 172 21924
32 173 47908
32 174 4263
32 175 1015
32 176 10556
32 177 45675
32 178 9541
32 179 42833
32 180 31668
32 181 46081
32 182 40600
32 183 17661
32 184 25578
32 185 29232
32 186 4669
32 187 3451
32 188 43645
32 189 46284
32 190 20097
32 191 25781
32 192 17661
32 193 33901
32 194 30856
32 195 10353
32 196 37352
32 197 16849
32 198 41615
32 199 8526
32 200 1421
33 33 -4448640
33 34 9072
33 35 32424
33 36 40320
33 37 36960
33 38 26712
33 39 11424
33 40 11760
33 41 8232
33 42 41160
33 43 24864
33 44 19488
33 45 11592
33 46 27384
33 47 24024
33 48 10248
33 49 13944
33 50 34272
33 51 15792
33 52 18984
33 53 30912
33 54 24696
33 55 11760
33 56 14952
33 57 23352
33 58 19656
33 59 19152
33 60 24360
33 61 19320
33 62 11088
33 63 35784
33 64 10920
33 65 25368
33 66 33432
33 67 15456
33 68 26544
33 69 28560
33 70 2184
33 71 20160
33 72 23352
33 73 15288
33 74 29568
33 75 12768
33 76 19152
33 77 13776
33 78 20664
33 79 13944
33 80 39816
33 81 13776
33 82 24192
33 83 33096
33 84 27888
33 85 36120
33 86 36960
33 87 7896
33 88 33096
33 89 31920
33 90 22008
33 91 23856
33 92 39816
33 93 28728
33 94 32256
33 95 29736
33 96 16464
33 97 24024
33 98 38976
33 99 11088
33 100 29064
33 101 16968
33 102 36624
33 103 39648
33 104 36960
33 105 20496
33 106 39648
33 107 12264
33 108 672
33 109 6384
33 110 19320
33 111 40656
33 112 6720
33 113 5544
33 114 17136
33 115 15120
33 116 672
33 117 23688
33 118 7896
33 119 23520
33 120 3192
33 121 9912
33 122 3024
33 123 23352
33 124 33600
33 125 38304
33 126 15120
33 127 6216
33 128 17976
33 129 10416
33 130 42000
33 131 36792
33 132 42168
33 133 16800
33 134 4200
33 135 22008
33 136 37800
33 137 2688
33 138 14952
33 139 11424
33 140 21000
33 141 28392
33 142 28224
33 143 24864
33 144 34608
33 145 17976
33 146 34944
33 147 29568
33 148 17472
33 149 35112
33 150 40992
33 151 11424
33 152 31584
33 153 39312
33 154 36288
33 155 28896
33 156 41832
33 157 21504
33 158 28056
33 159 13776
33 160 7728
33 161 9408
33 162 4368
33 163 19824
33 164 26880
33 165 32760
33 166 4704
33 167 8400
33 168 27384
33 169 31416
33 170 40320
33 171 12600
33 172 18144
33 173 39648
33 174 3528
33 175 840
33 176 8736
33 177 37800
33 178 7896
33 179 35448
33 180 26208
33 181 38136
33 182 33600
33 183 14616
33 184 21168
33 185 24192
33 186 3864
33 187 2856
33 188 36120
33 189 38304
33 190 16632
33 191 21336
33 192 14616
33 193 28056
33 194 25536
33 195 8568
33 196 30912
33 197 13944
33 198 34440
33 199 7056
33 200 1176
34 34 -1436076
34 35 10422
34 36 12960
34 37 11880
34 38 8586
34 39 3672
34 40 3780
34 41 2646
34 42 13230
34 43 7992
34 44 6264
34 45 3726
34 46 8802
34 47 7722
34 48 3294
34 49 4482
34 50 11016
34 51 5076
34 52 6102
34 53 9936
34 54 7938
34 55 3780
34 56 4806
34 57 7506
34 58 6318
34 59 6156
34 60 7830
34 61 6210
34 62 3564
34 63 11502
34 64 3510
34 65 8154
34 66 10746
34 67 4968
34 68 8532
34 69 9180
34 70 702
34 71 6480
34 72 7506
34 73 4914
34 74 9504
34 75 4104
34 76 6156
34 77 4428
34 78 6642
34 79 4482
34 80 12798
34 81 4428
34 82 7776
34 83 10638
34 84 8964
34 85 11610
34 86 11880
34 87 2538
34 88 10638
34 89 10260
34 90 7074
34 91 7668
34 92 12798
34 93 9234
34 94 10368
34 95 9558
34 96 5292
34 97 7722
34 98 12528
34 99 3564
34 100 9342
34 101 5454
34 102 11772
34 103 12744
34 104 11880
34 105 6588
34 106 12744
34 107 3942
34 108 216
34 109 2052
34 110 6210
34 111 13068
34 112 2160
34 113 1782
34 114 5508
34 115 4860
34 116 216
34 117 7614
34 118 2538
34 119 7560
34 120 1026
34 121 3186
34 122 972
34 123 7506
34 124 10800
34 125 12312
34 126 4860
34 127 1998
34 128 5778
34 129 3348
34 130 13500
34 131 11826
34 132 13554
34 133 5400
34 134 1350
34 135 7074
34 136 12150
34 137 864
34 138 4806
34 139 3672
34 140 6750
34 141 9126
34 142 9072
34 143 7992
34 144 11124
34 145 5778
34 146 11232
34 147 9504
34 148 5616
34 149 11286
34 150 13176
34 151 3672
34 152 10152
34 153 12636
34 154 11664
34 155 9288
34 156 13446
34 157 6912
34 158 9018
34 159 4428
34 160 2484
34 161 3024
34 162 1404
34 163 6372
34 164 8640
34 165 10530
34 166 1512
34 167 2700
34 168 8802
34 169 10098
34 170 12960
34 171 4050
34 172 5832
34 173 12744
34 174 1134
34 175 270
34 176 2808
34 177 12150
34 178 2538
34 179 11394
34 180 8424
34 181 12258
34 182 10800
34 183 4698
34 184 6804
34 185 7776
34 186 1242
34 187 918
34 188 11610
34 189 12312
34 190 5346
34 191 6858
34 192 4698
34 193 9018
34 194 8208
34 195 2754
34 196 9936
34 197 4482
34 198 11070
34 199 2268
34 200 378
35 35 -5105815
35 36 46320
35 37 42460
35 38 30687
35 39 13124
35 40 13510
35 41 9457
35 42 47285
35 43 28564
35 44 22388
35 45 13317
35 46 31459
35 47 27599
35 48 11773
35 49 16019
35 50 39372
35 51 18142
35 52 21809
35 53 35512
35 54 28371
35 55 13510
35 56 17177
35 57 26827
35 58 22581
35 59 22002
35 60 27985
35 61 22195
35 62 12738
35 63 41109
35 64 12545
35 65 29143
35 66 38407
35 67 17756
35 68 30494
35 69 32810
35 70 2509
35 71 23160
35 72 26827
35 73 17563
35 74 33968
35 75 14668
35 76 22002
35 77 15826
35 78 23739
35 79 16019
35 80 45741
35 81 15826
35 82 27792
35 83 38021
35 84 32038
35 85 41495
35 86 42460
35 87 9071
35 88 38021
35 89 36670
35 90 25283
35 91 27406
35 92 45741
35 93 33003
35 94 37056
35 95 34161
35 96 18914
35 97 27599
35 98 44776
35 99 12738
35 100 33389
35 101 19493
35 102 42074
35 103 45548
35 104 42460
35 105 23546
35 106 45548
35 107 14089
35 108 772
35 109 7334
35 110 22195
35 111 46706
35 112 7720
35 113 6369
35 114 19686
35 115 17370
35 116 772
35 117 27213
35 118 9071
35 119 27020
35 120 3667
35 121 11387
35 122 3474
35 123 26827
35 124 38600
35 125 44004
35 126 17370
35 127 7141
35 128 20651
35 129 11966
35 130 48250
35 131 42267
35 132 48443
35 133 19300
35 134 4825
35 135 25283
35 136 43425
35 137 3088
35 138 17177
35 139 13124
35 140 24125
35 141 32617
35 142 32424
35 143 28564
35 144 39758
35 145 20651
35 146 40144
35 147 33968
35 148 20072
35 149 40337
35 150 47092
35 151 13124
35 152 36284
35 153 45162
35 154 41688
35 155 33196
35 156 48057
35 157 24704
35 158 32231
35 159 15826
35 160 8878
35 161 10808
35 162 5018
35 163 22774
35 164 30880
35 165 37635
35 166 5404
35 167 9650
35 168 31459
35 169 36091
35 170 46320
35 171 14475
35 172 20844
35 173 45548
35 174 4053
35 175 965
35 176 10036
35 177 43425
35 178 9071
35 179 40723
35 180 30108
35 181 43811
35 182 38600
35 183 16791
35 184 24318
35 185 27792
35 186 4439
35 187 3281
35 188 41495
35 189 44004
35 190 19107
35 191 24511
35 192 16791
35 193 32231
