1
100 5050
27 74 220
27 75 572
27 76 506
27 77 638
27 78 308
27 79 286
27 80 286
27 81 594
27 82 352
27 83 374
27 84 352
27 85 330
27 86 308
27 87 352
27 88 660
27 89 220
27 90 198
27 91 440
27 92 396
27 93 440
27 94 418
27 95 638
27 96 110
27 97 440
27 98 176
27 99 440
27 100 440
28 28 -13440
28 29 48
28 30 184
28 31 96
28 32 80
28 33 192
28 34 144
28 35 72
28 36 128
28 37 64
28 38 232
28 39 112
28 40 152
28 41 144
28 42 216
28 43 64
28 44 120
28 45 240
28 46 144
28 47 160
28 48 176
28 49 72
28 50 88
28 51 232
28 52 128
28 53 192
28 54 168
28 55 168
28 56 224
28 57 40
28 58 80
28 59 152
28 60 240
28 61 200
28 62 200
28 63 80
28 64 104
28 65 96
28 66 40
28 67 48
28 68 224
28 69 104
28 70 184
28 71 144
28 72 168
28 73 56
28 74 80
28 75 208
28 76 184
28 77 232
28 78 112
28 79 104
28 80 104
28 81 216
28 82 128
28 83 136
28 84 128
28 85 120
28 86 112
28 87 128
28 88 240
28 89 80
28 90 72
28 91 160
28 92 144
28 93 160
28 94 152
28 95 232
28 96 40
28 97 160
28 98 64
28 99 160
28 100 160
29 29 -10092
29 30 138
29 31 72
29 32 60
29 33 144
29 34 108
29 35 54
29 36 96
29 37 48
29 38 174
29 39 84
29 40 114
29 41 108
29 42 162
29 43 48
29 44 90
29 45 180
29 46 108
29 47 120
29 48 132
29 49 54
29 50 66
29 51 174
29 52 96
29 53 144
29 54 126
29 55 126
29 56 168
29 57 30
29 58 60
29 59 114
29 60 180
29 61 150
29 62 150
29 63 60
29 64 78
29 65 72
29 66 30
29 67 36
29 68 168
29 69 78
29 70 138
29 71 108
29 72 126
29 73 42
29 74 60
29 75 156
29 76 138
29 77 174
29 78 84
29 79 78
29 80 78
29 81 162
29 82 96
29 83 102
29 84 96
29 85 90
29 86 84
29 87 96
29 88 180
29 89 60
29 90 54
29 91 120
29 92 108
29 93 120
29 94 114
29 95 174
29 96 30
29 97 120
29 98 48
29 99 120
29 100 120
30 30 -38295
30 31 276
30 32 230
30 33 552
30 34 414
30 35 207
30 36 368
30 37 184
30 38 667
30 39 322
30 40 437
30 41 414
30 42 621
30 43 184
30 44 345
30 45 690
30 46 414
30 47 460
30 48 506
30 49 207
30 50 253
30 51 667
30 52 368
30 53 552
30 54 483
30 55 483
30 56 644
30 57 115
30 58 230
30 59 437
30 60 690
30 61 575
30 62 575
30 63 230
30 64 299
30 65 276
30 66 115
30 67 138
30 68 644
30 69 299
30 70 529
30 71 414
30 72 483
30 73 161
30 74 230
30 75 598
30 76 529
30 77 667
30 78 322
30 79 299
30 80 299
30 81 621
30 82 368
30 83 391
30 84 368
30 85 345
30 86 322
30 87 368
30 88 690
30 89 230
30 90 207
30 91 460
30 92 414
30 93 460
30 94 437
30 95 667
30 96 115
30 97 460
30 98 184
30 99 460
30 100 460
31 31 -20112
31 32 120
31 33 288
31 34 216
31 35 108
31 36 192
31 37 96
31 38 348
31 39 168
31 40 228
31 41 216
31 42 324
31 43 96
31 44 180
31 45 360
31 46 216
31 47 240
31 48 264
31 49 108
31 50 132
31 51 348
31 52 192
31 53 288
31 54 252
31 55 252
31 56 336
31 57 60
31 58 120
31 59 228
31 60 360
31 61 300
31 62 300
31 63 120
31 64 156
31 65 144
31 66 60
31 67 72
31 68 336
31 69 156
31 70 276
31 71 216
31 72 252
31 73 84
31 74 120
31 75 312
31 76 276
31 77 348
31 78 168
31 79 156
31 80 156
31 81 324
31 82 192
31 83 204
31 84 192
31 85 180
31 86 168
31 87 192
31 88 360
31 89 120
31 90 108
31 91 240
31 92 216
31 93 240
31 94 228
31 95 348
31 96 60
31 97 240
31 98 96
31 99 240
31 100 240
32 32 -16780
32 33 240
32 34 180
32 35 90
32 36 160
32 37 80
32 38 290
32 39 140
32 40 190
32 41 180
32 42 270
32 43 80
32 44 150
32 45 300
32 46 180
32 47 200
32 48 220
32 49 90
32 50 110
32 51 290
32 52 160
32 53 240
32 54 210
32 55 210
32 56 280
32 57 50
32 58 100
32 59 190
32 60 300
32 61 250
32 62 250
32 63 100
32 64 130
32 65 120
32 66 50
32 67 60
32 68 280
32 69 130
32 70 230
32 71 180
32 72 210
32 73 70
32 74 100
32 75 260
32 76 230
32 77 290
32 78 140
32 79 130
32 80 130
32 81 270
32 82 160
32 83 170
32 84 160
32 85 150
32 86 140
32 87 160
32 88 300
32 89 100
32 90 90
32 91 200
32 92 180
32 93 200
32 94 190
32 95 290
32 96 50
32 97 200
32 98 80
32 99 200
32 100 200
33 33 -39936
33 34 432
33 35 216
33 36 384
33 37 192
33 38 696
33 39 336
33 40 456
33 41 432
33 42 648
33 43 192
33 44 360
33 45 720
33 46 432
33 47 480
33 48 528
33 49 216
33 50 264
33 51 696
33 52 384
33 53 576
33 54 504
33 55 504
33 56 672
33 57 120
33 58 240
33 59 456
33 60 720
33 61 600
33 62 600
33 63 240
33 64 312
33 65 288
33 66 120
33 67 144
33 68 672
33 69 312
33 70 552
33 71 432
33 72 504
33 73 168
33 74 240
33 75 624
33 76 552
33 77 696
33 78 336
33 79 312
33 80 312
33 81 648
33 82 384
33 83 408
33 84 384
33 85 360
33 86 336
33 87 384
33 88 720
33 89 240
33 90 216
33 91 480
33 92 432
33 93 480
33 94 456
33 95 696
33 96 120
33 97 480
33 98 192
33 99 480
33 100 480
34 34 -30060
34 35 162
34 36 288
34 37 144
34 38 522
34 39 252
34 40 342
34 41 324
34 42 486
34 43 144
34 44 270
34 45 540
34 46 324
34 47 360
34 48 396
34 49 162
34 50 198
34 51 522
34 52 288
34 53 432
34 54 378
34 55 378
34 56 504
34 57 90
34 58 180
34 59 342
34 60 540
34 61 450
34 62 450
34 63 180
34 64 234
34 65 216
34 66 90
34 67 108
34 68 504
34 69 234
34 70 414
34 71 324
34 72 378
34 73 126
34 74 180
34 75 468
34 76 414
34 77 522
34 78 252
34 79 234
34 80 234
34 81 486
34 82 288
34 83 306
34 84 288
34 85 270
34 86 252
34 87 288
34 88 540
34 89 180
34 90 162
34 91 360
34 92 324
34 93 360
34 94 342
34 95 522
34 96 90
34 97 360
34 98 144
34 99 360
34 100 360
35 35 -15111
35 36 144
35 37 72
35 38 261
35 39 126
35 40 171
35 41 162
35 42 243
35 43 72
35 44 135
35 45 270
35 46 162
35 47 180
35 48 198
35 49 81
35 50 99
35 51 261
35 52 144
35 53 216
35 54 189
35 55 189
35 56 252
35 57 45
35 58 90
35 59 171
35 60 270
35 61 225
35 62 225
35 63 90
35 64 117
35 65 108
35 66 45
35 67 54
35 68 252
35 69 117
35 70 207
35 71 162
35 72 189
35 73 63
35 74 90
35 75 234
35 76 207
35 77 261
35 78 126
35 79 117
35 80 117
35 81 243
35 82 144
35 83 153
35 84 144
35 85 135
35 86 126
35 87 144
35 88 270
35 89 90
35 90 81
35 91 180
35 92 162
35 93 180
35 94 171
35 95 261
35 96 45
35 97 180
35 98 72
35 99 180
35 100 180
36 36 -26752
36 37 128
36 38 464
36 39 224
36 40 304
36 41 288
36 42 432
36 43 128
36 44 240
36 45 480
36 46 288
36 47 320
36 48 352
36 49 144
36 50 176
36 51 464
36 52 256
36 53 384
36 54 336
36 55 336
36 56 448
36 57 80
36 58 160
36 59 304
36 60 480
36 61 400
36 62 400
36 63 160
36 64 208
36 65 192
36 66 80
36 67 96
36 68 448
36 69 208
36 70 368
36 71 288
36 72 336
36 73 112
36 74 160
36 75 416
36 76 368
36 77 464
36 78 224
36 79 208
36 80 208
36 81 432
36 82 256
36 83 272
36 84 256
36 85 240
36 86 224
36 87 256
36 88 480
36 89 160
36 90 144
36 91 320
36 92 288
36 93 320
36 94 304
36 95 464
36 96 80
36 97 320
36 98 128
36 99 320
36 100 320
37 37 -13440
37 38 232
37 39 112
37 40 152
37 41 144
37 42 216
37 43 64
37 44 120
37 45 240
37 46 144
37 47 160
37 48 176
37 49 72
37 50 88
37 51 232
37 52 128
37 53 192
37 54 168
37 55 168
37 56 224
37 57 40
37 58 80
37 59 152
37 60 240
37 61 200
37 62 200
37 63 80
37 64 104
37 65 96
37 66 40
37 67 48
37 68 224
37 69 104
37 70 184
37 71 144
37 72 168
37 73 56
37 74 80
37 75 208
37 76 184
37 77 232
37 78 112
37 79 104
37 80 104
37 81 216
37 82 128
37 83 136
37 84 128
37 85 120
37 86 112
37 87 128
37 88 240
37 89 80
37 90 72
37 91 160
37 92 144
37 93 160
37 94 152
37 95 232
37 96 40
37 97 160
37 98 64
37 99 160
37 100 160
38 38 -48111
38 39 406
38 40 551
38 41 522
38 42 783
38 43 232
38 44 435
38 45 870
38 46 522
38 47 580
38 48 638
38 49 261
38 50 319
38 51 841
38 52 464
38 53 696
38 54 609
38 55 609
38 56 812
38 57 145
38 58 290
38 59 551
38 60 870
38 61 725
38 62 725
38 63 290
38 64 377
38 65 348
38 66 145
38 67 174
38 68 812
38 69 377
38 70 667
38 71 522
38 72 609
38 73 203
38 74 290
38 75 754
38 76 667
38 77 841
38 78 406
38 79 377
38 80 377
38 81 783
38 82 464
38 83 493
38 84 464
38 85 435
38 86 406
38 87 464
38 88 870
38 89 290
38 90 261
38 91 580
38 92 522
38 93 580
38 94 551
38 95 841
38 96 145
38 97 580
38 98 232
38 99 580
38 100 580
39 39 -23436
39 40 266
39 41 252
39 42 378
39 43 112
39 44 210
39 45 420
39 46 252
39 47 280
39 48 308
39 49 126
39 50 154
39 51 406
39 52 224
39 53 336
39 54 294
39 55 294
39 56 392
39 57 70
39 58 140
39 59 266
39 60 420
39 61 350
39 62 350
39 63 140
39 64 182
39 65 168
39 66 70
39 67 84
39 68 392
39 69 182
39 70 322
39 71 252
39 72 294
39 73 98
39 74 140
39 75 364
39 76 322
39 77 406
39 78 196
39 79 182
39 80 182
39 81 378
39 82 224
39 83 238
39 84 224
39 85 210
39 86 196
39 87 224
39 88 420
39 89 140
39 90 126
39 91 280
39 92 252
39 93 280
39 94 266
39 95 406
39 96 70
39 97 280
39 98 112
39 99 280
39 100 280
40 40 -31711
40 41 342
40 42 513
40 43 152
40 44 285
40 45 570
40 46 342
40 47 380
40 48 418
40 49 171
40 50 209
40 51 551
40 52 304
40 53 456
40 54 399
40 55 399
40 56 532
40 57 95
40 58 190
40 59 361
40 60 570
40 61 475
40 62 475
40 63 190
40 64 247
40 65 228
40 66 95
40 67 114
40 68 532
40 69 247
40 70 437
40 71 342
40 72 399
40 73 133
40 74 190
40 75 494
40 76 437
40 77 551
40 78 266
40 79 247
40 80 247
40 81 513
40 82 304
40 83 323
40 84 304
40 85 285
40 86 266
40 87 304
40 88 570
40 89 190
40 90 171
40 91 380
40 92 342
40 93 380
40 94 361
40 95 551
40 96 95
40 97 380
40 98 152
40 99 380
40 100 380
41 41 -30060
41 42 486
41 43 144
41 44 270
41 45 540
41 46 324
41 47 360
41 48 396
41 49 162
41 50 198
41 51 522
41 52 288
41 53 432
41 54 378
41 55 378
41 56 504
41 57 90
41 58 180
41 59 342
41 60 540
41 61 450
41 62 450
41 63 180
41 64 234
41 65 216
41 66 90
41 67 108
41 68 504
41 69 234
41 70 414
41 71 324
41 72 378
41 73 126
41 74 180
41 75 468
41 76 414
41 77 522
41 78 252
41 79 234
41 80 234
41 81 486
41 82 288
41 83 306
41 84 288
41 85 270
41 86 252
41 87 288
41 88 540
41 89 180
41 90 162
41 91 360
41 92 324
41 93 360
41 94 342
41 95 522
41 96 90
41 97 360
41 98 144
41 99 360
41 100 360
42 42 -44847
42 43 216
42 44 405
42 45 810
42 46 486
42 47 540
42 48 594
42 49 243
42 50 297
42 51 783
42 52 432
42 53 648
42 54 567
42 55 567
42 56 756
42 57 135
42 58 270
42 59 513
42 60 810
42 61 675
42 62 675
42 63 270
42 64 351
42 65 324
42 66 135
42 67 162
42 68 756
42 69 351
42 70 621
42 71 486
42 72 567
42 73 189
42 74 270
42 75 702
42 76 621
42 77 783
42 78 378
42 79 351
42 80 351
42 81 729
42 82 432
42 83 459
42 84 432
42 85 405
42 86 378
42 87 432
42 88 810
42 89 270
42 90 243
42 91 540
42 92 486
42 93 540
42 94 513
42 95 783
42 96 135
42 97 540
42 98 216
42 99 540
42 100 540
43 43 -13440
43 44 120
43 45 240
43 46 144
43 47 160
43 48 176
43 49 72
43 50 88
43 51 232
43 52 128
43 53 192
43 54 168
43 55 168
43 56 224
43 57 40
43 58 80
43 59 152
43 60 240
43 61 200
43 62 200
43 63 80
43 64 104
43 65 96
43 66 40
43 67 48
43 68 224
43 69 104
43 70 184
43 71 144
43 72 168
43 73 56
43 74 80
43 75 208
43 76 184
43 77 232
43 78 112
43 79 104
43 80 104
43 81 216
43 82 128
43 83 136
43 84 128
43 85 120
43 86 112
43 87 128
43 88 240
43 89 80
43 90 72
43 91 160
43 92 144
43 93 160
43 94 152
43 95 232
43 96 40
43 97 160
43 98 64
43 99 160
43 100 160
44 44 -25095
44 45 450
44 46 270
44 47 300
44 48 330
44 49 135
44 50 165
44 51 435
44 52 240
44 53 360
44 54 315
44 55 315
44 56 420
44 57 75
44 58 150
44 59 285
44 60 450
44 61 375
44 62 375
44 63 150
44 64 195
44 65 180
44 66 75
44 67 90
44 68 420
44 69 195
44 70 345
44 71 270
44 72 315
44 73 105
44 74 150
44 75 390
44 76 345
44 77 435
44 78 210
44 79 195
44 80 195
44 81 405
44 82 240
44 83 255
44 84 240
44 85 225
44 86 210
44 87 240
44 88 450
44 89 150
44 90 135
44 91 300
44 92 270
44 93 300
44 94 285
44 95 435
44 96 75
44 97 300
44 98 120
44 99 300
44 100 300
45 45 -49740
45 46 540
45 47 600
45 48 660
45 49 270
45 50 330
45 51 870
45 52 480
45 53 720
45 54 630
45 55 630
45 56 840
45 57 150
45 58 300
45 59 570
45 60 900
45 61 750
45 62 750
45 63 300
45 64 390
45 65 360
45 66 150
45 67 180
45 68 840
45 69 390
45 70 690
45 71 540
45 72 630
45 73 210
45 74 300
45 75 780
45 76 690
45 77 870
45 78 420
45 79 390
45 80 390
45 81 810
45 82 480
45 83 510
45 84 480
45 85 450
45 86 420
45 87 480
45 88 900
45 89 300
45 90 270
45 91 600
45 92 540
45 93 600
45 94 570
45 95 870
45 96 150
45 97 600
45 98 240
45 99 600
45 100 600
46 46 -30060
46 47 360
46 48 396
46 49 162
46 50 198
46 51 522
46 52 288
46 53 432
46 54 378
46 55 378
46 56 504
46 57 90
46 58 180
46 59 342
46 60 540
46 61 450
46 62 450
46 63 180
46 64 234
46 65 216
46 66 90
46 67 108
46 68 504
46 69 234
46 70 414
46 71 324
46 72 378
46 73 126
46 74 180
46 75 468
46 76 414
46 77 522
46 78 252
46 79 234
46 80 234
46 81 486
46 82 288
46 83 306
46 84 288
46 85 270
46 86 252
46 87 288
46 88 540
46 89 180
46 90 162
46 91 360
46 92 324
46 93 360
46 94 342
46 95 522
46 96 90
46 97 360
46 98 144
46 99 360
46 100 360
47 47 -33360
47 48 440
47 49 180
47 50 220
47 51 580
47 52 320
47 53 480
47 54 420
47 55 420
47 56 560
47 57 100
47 58 200
47 59 380
47 60 600
47 61 500
47 62 500
47 63 200
47 64 260
47 65 240
47 66 100
47 67 120
47 68 560
47 69 260
47 70 460
47 71 360
47 72 420
47 73 140
47 74 200
47 75 520
47 76 460
47 77 580
47 78 280
47 79 260
47 80 260
47 81 540
47 82 320
47 83 340
47 84 320
47 85 300
47 86 280
47 87 320
47 88 600
47 89 200
47 90 180
47 91 400
47 92 360
47 93 400
47 94 380
47 95 580
47 96 100
47 97 400
47 98 160
47 99 400
47 100 400
48 48 -36652
48 49 198
48 50 242
48 51 638
48 52 352
48 53 528
48 54 462
48 55 462
48 56 616
48 57 110
48 58 220
48 59 418
48 60 660
48 61 550
48 62 550
48 63 220
48 64 286
48 65 264
48 66 110
48 67 132
48 68 616
48 69 286
48 70 506
48 71 396
48 72 462
48 73 154
48 74 220
48 75 572
48 76 506
48 77 638
48 78 308
48 79 286
48 80 286
48 81 594
48 82 352
48 83 374
48 84 352
48 85 330
48 86 308
48 87 352
48 88 660
48 89 220
48 90 198
48 91 440
48 92 396
48 93 440
48 94 418
48 95 638
48 96 110
48 97 440
48 98 176
48 99 440
48 100 440
49 49 -15111
49 50 99
49 51 261
49 52 144
49 53 216
49 54 189
49 55 189
49 56 252
49 57 45
49 58 90
49 59 171
49 60 270
49 61 225
49 62 225
49 63 90
49 64 117
49 65 108
49 66 45
49 67 54
49 68 252
49 69 117
49 70 207
49 71 162
49 72 189
49 73 63
49 74 90
49 75 234
49 76 207
49 77 261
49 78 126
49 79 117
49 80 117
49 81 243
49 82 144
49 83 153
49 84 144
49 85 135
49 86 126
49 87 144
49 88 270
49 89 90
49 90 81
49 91 180
49 92 162
49 93 180
49 94 171
49 95 261
49 96 45
49 97 180
49 98 72
49 99 180
49 100 180
50 50 -18447
50 51 319
50 52 176
50 53 264
50 54 231
50 55 231
50 56 308
50 57 55
50 58 110
50 59 209
50 60 330
50 61 275
50 62 275
50 63 110
50 64 143
50 65 132
50 66 55
50 67 66
50 68 308
50 69 143
50 70 253
50 71 198
50 72 231
50 73 77
50 74 110
50 75 286
50 76 253
50 77 319
50 78 154
50 79 143
50 80 143
50 81 297
50 82 176
50 83 187
50 84 176
50 85 165
50 86 154
50 87 176
50 88 330
50 89 110
50 90 99
50 91 220
50 92 198
50 93 220
50 94 209
50 95 319
50 96 55
50 97 220
50 98 88
50 99 220
50 100 220
51 51 -48111
51 52 464
51 53 696
51 54 609
51 55 609
51 56 812
51 57 145
51 58 290
51 59 551
51 60 870
51 61 725
51 62 725
51 63 290
51 64 377
51 65 348
51 66 145
51 67 174
51 68 812
51 69 377
51 70 667
51 71 522
51 72 609
51 73 203
51 74 290
51 75 754
51 76 667
51 77 841
51 78 406
51 79 377
51 80 377
51 81 783
51 82 464
51 83 493
51 84 464
51 85 435
51 86 406
51 87 464
51 88 870
51 89 290
51 90 261
51 91 580
51 92 522
51 93 580
51 94 551
51 95 841
51 96 145
51 97 580
51 98 232
51 99 580
51 100 580
52 52 -26752
52 53 384
52 54 336
52 55 336
52 56 448
52 57 80
52 58 160
52 59 304
52 60 480
52 61 400
52 62 400
52 63 160
52 64 208
52 65 192
52 66 80
52 67 96
52 68 448
52 69 208
52 70 368
52 71 288
52 72 336
52 73 112
52 74 160
52 75 416
52 76 368
52 77 464
52 78 224
52 79 208
52 80 208
52 81 432
52 82 256
52 83 272
52 84 256
52 85 240
52 86 224
52 87 256
52 88 480
52 89 160
52 90 144
52 91 320
52 92 288
52 93 320
52 94 304
52 95 464
52 96 80
52 97 320
52 98 128
52 99 320
52 100 320
53 53 -39936
53 54 504
53 55 504
53 56 672
53 57 120
53 58 240
53 59 456
53 60 720
53 61 600
53 62 600
53 63 240
53 64 312
53 65 288
53 66 120
53 67 144
53 68 672
53 69 312
53 70 552
53 71 432
53 72 504
53 73 168
53 74 240
53 75 624
53 76 552
53 77 696
53 78 336
53 79 312
53 80 312
53 81 648
53 82 384
53 83 408
53 84 384
53 85 360
53 86 336
53 87 384
53 88 720
53 89 240
53 90 216
53 91 480
53 92 432
53 93 480
53 94 456
53 95 696
53 96 120
53 97 480
53 98 192
53 99 480
53 100 480
54 54 -35007
54 55 441
54 56 588
54 57 105
54 58 210
54 59 399
54 60 630
54 61 525
54 62 525
54 63 210
54 64 273
54 65 252
54 66 105
54 67 126
54 68 588
54 69 273
54 70 483
54 71 378
54 72 441
54 73 147
54 74 210
54 75 546
54 76 483
54 77 609
54 78 294
54 79 273
54 80 273
54 81 567
54 82 336
54 83 357
54 84 336
54 85 315
54 86 294
54 87 336
54 88 630
54 89 210
54 90 189
54 91 420
54 92 378
54 93 420
54 94 399
54 95 609
54 96 105
54 97 420
54 98 168
54 99 420
54 100 420
55 55 -35007
55 56 588
55 57 105
55 58 210
55 59 399
55 60 630
55 61 525
55 62 525
55 63 210
55 64 273
55 65 252
55 66 105
55 67 126
55 68 588
55 69 273
55 70 483
55 71 378
55 72 441
55 73 147
55 74 210
55 75 546
55 76 483
55 77 609
55 78 294
55 79 273
55 80 273
55 81 567
55 82 336
55 83 357
55 84 336
55 85 315
55 86 294
55 87 336
55 88 630
55 89 210
55 90 189
55 91 420
55 92 378
55 93 420
55 94 399
55 95 609
55 96 105
55 97 420
55 98 168
55 99 420
55 100 420
56 56 -46480
56 57 140
56 58 280
56 59 532
56 60 840
56 61 700
56 62 700
56 63 280
56 64 364
56 65 336
56 66 140
56 67 168
56 68 784
56 69 364
56 70 644
56 71 504
56 72 588
56 73 196
56 74 280
56 75 728
56 76 644
56 77 812
56 78 392
56 79 364
56 80 364
56 81 756
56 82 448
56 83 476
56 84 448
56 85 420
56 86 392
56 87 448
56 88 840
56 89 280
56 90 252
56 91 560
56 92 504
56 93 560
56 94 532
56 95 812
56 96 140
56 97 560
56 98 224
56 99 560
56 100 560
57 57 -8415
57 58 50
57 59 95
57 60 150
57 61 125
57 62 125
57 63 50
57 64 65
57 65 60
57 66 25
57 67 30
57 68 140
57 69 65
57 70 115
57 71 90
57 72 105
57 73 35
57 74 50
57 75 130
57 76 115
57 77 145
57 78 70
57 79 65
57 80 65
57 81 135
57 82 80
57 83 85
57 84 80
57 85 75
57 86 70
57 87 80
57 88 150
57 89 50
57 90 45
57 91 100
57 92 90
57 93 100
57 94 95
57 95 145
57 96 25
57 97 100
57 98 40
57 99 100
57 100 100
58 58 -16780
58 59 190
58 60 300
58 61 250
58 62 250
58 63 100
58 64 130
58 65 120
58 66 50
58 67 60
58 68 280
58 69 130
58 70 230
58 71 180
58 72 210
58 73 70
58 74 100
58 75 260
58 76 230
58 77 290
58 78 140
58 79 130
58 80 130
58 81 270
58 82 160
58 83 170
58 84 160
58 85 150
58 86 140
58 87 160
58 88 300
58 89 100
58 90 90
58 91 200
58 92 180
58 93 200
58 94 190
58 95 290
58 96 50
58 97 200
58 98 80
58 99 200
58 100 200
59 59 -31711
59 60 570
59 61 475
59 62 475
59 63 190
59 64 247
59 65 228
59 66 95
59 67 114
59 68 532
59 69 247
59 70 437
59 71 342
59 72 399
59 73 133
59 74 190
59 75 494
59 76 437
59 77 551
59 78 266
59 79 247
59 80 247
59 81 513
59 82 304
59 83 323
59 84 304
59 85 285
59 86 266
59 87 304
59 88 570
59 89 190
59 90 171
59 91 380
59 92 342
59 93 380
59 94 361
59 95 551
59 96 95
59 97 380
59 98 152
59 99 380
59 100 380
60 60 -49740
60 61 750
60 62 750
60 63 300
60 64 390
60 65 360
60 66 150
60 67 180
60 68 840
60 69 390
60 70 690
60 71 540
60 72 630
60 73 210
60 74 300
60 75 780
60 76 690
60 77 870
60 78 420
60 79 390
60 80 390
60 81 810
60 82 480
60 83 510
60 84 480
60 85 450
60 86 420
60 87 480
60 88 900
60 89 300
60 90 270
60 91 600
60 92 540
60 93 600
60 94 570
60 95 870
60 96 150
60 97 600
60 98 240
60 99 600
60 100 600
61 61 -41575
61 62 625
61 63 250
61 64 325
61 65 300
61 66 125
61 67 150
61 68 700
61 69 325
61 70 575
61 71 450
61 72 525
61 73 175
61 74 250
61 75 650
61 76 575
61 77 725
61 78 350
61 79 325
61 80 325
61 81 675
61 82 400
61 83 425
61 84 400
61 85 375
61 86 350
61 87 400
61 88 750
61 89 250
61 90 225
61 91 500
61 92 450
61 93 500
61 94 475
61 95 725
61 96 125
61 97 500
61 98 200
61 99 500
61 100 500
62 62 -41575
62 63 250
62 64 325
62 65 300
62 66 125
62 67 150
62 68 700
62 69 325
62 70 575
62 71 450
62 72 525
62 73 175
62 74 250
62 75 650
62 76 575
62 77 725
62 78 350
62 79 325
62 80 325
62 81 675
62 82 400
62 83 425
62 84 400
62 85 375
62 86 350
62 87 400
62 88 750
62 89 250
62 90 225
62 91 500
62 92 450
62 93 500
62 94 475
62 95 725
62 96 125
62 97 500
62 98 200
62 99 500
62 100 500
63 63 -16780
63 64 130
63 65 120
63 66 50
63 67 60
63 68 280
63 69 130
63 70 230
63 71 180
63 72 210
63 73 70
63 74 100
63 75 260
63 76 230
63 77 290
63 78 140
63 79 130
63 80 130
63 81 270
63 82 160
63 83 170
63 84 160
63 85 150
63 86 140
63 87 160
63 88 300
63 89 100
63 90 90
63 91 200
63 92 180
63 93 200
63 94 190
63 95 290
63 96 50
63 97 200
63 98 80
63 99 200
63 100 200
64 64 -21775
64 65 156
64 66 65
64 67 78
64 68 364
64 69 169
64 70 299
64 71 234
64 72 273
64 73 91
64 74 130
64 75 338
64 76 299
64 77 377
64 78 182
64 79 169
64 80 169
64 81 351
64 82 208
64 83 221
64 84 208
64 85 195
64 86 182
64 87 208
64 88 390
64 89 130
64 90 117
64 91 260
64 92 234
64 93 260
64 94 247
64 95 377
64 96 65
64 97 260
64 98 104
64 99 260
64 100 260
65 65 -20112
65 66 60
65 67 72
65 68 336
65 69 156
65 70 276
65 71 216
65 72 252
65 73 84
65 74 120
65 75 312
65 76 276
65 77 348
65 78 168
65 79 156
65 80 156
65 81 324
65 82 192
65 83 204
65 84 192
65 85 180
65 86 168
65 87 192
65 88 360
65 89 120
65 90 108
65 91 240
65 92 216
65 93 240
65 94 228
65 95 348
65 96 60
65 97 240
65 98 96
65 99 240
65 100 240
66 66 -8415
66 67 30
66 68 140
66 69 65
66 70 115
66 71 90
66 72 105
66 73 35
66 74 50
66 75 130
66 76 115
66 77 145
66 78 70
66 79 65
66 80 65
66 81 135
66 82 80
66 83 85
66 84 80
66 85 75
66 86 70
66 87 80
66 88 150
66 89 50
66 90 45
66 91 100
66 92 90
66 93 100
66 94 95
66 95 145
66 96 25
66 97 100
66 98 40
66 99 100
66 100 100
67 67 -10092
67 68 168
67 69 78
67 70 138
67 71 108
67 72 126
67 73 42
67 74 60
67 75 156
67 76 138
67 77 174
67 78 84
67 79 78
67 80 78
67 81 162
67 82 96
67 83 102
67 84 96
67 85 90
67 86 84
67 87 96
67 88 180
67 89 60
67 90 54
67 91 120
67 92 108
67 93 120
67 94 114
67 95 174
67 96 30
67 97 120
67 98 48
67 99 120
67 100 120
68 68 -46480
68 69 364
68 70 644
68 71 504
68 72 588
68 73 196
68 74 280
68 75 728
68 76 644
68 77 812
68 78 392
68 79 364
68 80 364
68 81 756
68 82 448
68 83 476
68 84 448
68 85 420
68 86 392
68 87 448
68 88 840
68 89 280
68 90 252
68 91 560
68 92 504
68 93 560
68 94 532
68 95 812
68 96 140
68 97 560
68 98 224
68 99 560
68 100 560
69 69 -21775
69 70 299
69 71 234
69 72 273
69 73 91
69 74 130
69 75 338
69 76 299
69 77 377
69 78 182
69 79 169
69 80 169
69 81 351
69 82 208
69 83 221
69 84 208
69 85 195
69 86 182
69 87 208
69 88 390
69 89 130
69 90 117
69 91 260
69 92 234
69 93 260
69 94 247
69 95 377
69 96 65
69 97 260
69 98 104
69 99 260
69 100 260
70 70 -38295
70 71 414
70 72 483
70 73 161
70 74 230
70 75 598
70 76 529
70 77 667
70 78 322
70 79 299
70 80 299
70 81 621
70 82 368
70 83 391
70 84 368
70 85 345
70 86 322
70 87 368
70 88 690
70 89 230
70 90 207
70 91 460
70 92 414
70 93 460
70 94 437
70 95 667
70 96 115
70 97 460
70 98 184
70 99 460
70 100 460
71 71 -30060
71 72 378
71 73 126
71 74 180
71 75 468
71 76 414
71 77 522
71 78 252
71 79 234
71 80 234
71 81 486
71 82 288
71 83 306
71 84 288
71 85 270
71 86 252
71 87 288
71 88 540
71 89 180
71 90 162
71 91 360
71 92 324
71 93 360
71 94 342
71 95 522
71 96 90
71 97 360
71 98 144
71 99 360
71 100 360
72 72 -35007
72 73 147
72 74 210
72 75 546
72 76 483
72 77 609
72 78 294
72 79 273
72 80 273
72 81 567
72 82 336
72 83 357
72 84 336
72 85 315
72 86 294
72 87 336
72 88 630
72 89 210
72 90 189
72 91 420
72 92 378
72 93 420
72 94 399
72 95 609
